DSCode,Date,TR_Price,Stale,WeeklyLnReturn,DailyLnReturn
874227,1996-12-20,95.09,NULL,0.00548351,-0.000840955
874227,1996-12-23,94.74,NULL,0.00359522,-0.00368751
874227,1996-12-24,95.86,NULL,0.0199132,0.0117525
874227,1996-12-25,95.86,NULL,0.0190622,0
874227,1996-12-26,97.59,NULL,0.0251103,0.0178862
874227,1996-12-27,97.41,NULL,0.0241051,-0.00184615
874227,1996-12-30,96.64,NULL,0.0198564,-0.00793614
874227,1996-12-31,95.86,NULL,0,-0.00810394
874227,1997-01-01,95.86,NULL,0,0
874227,1997-01-02,94.57,NULL,-0.0314347,-0.0135485
874227,1997-01-03,95.34,NULL,-0.0214794,0.00810915
874227,1997-01-06,95.6,NULL,-0.0108199,0.00272337
874227,1997-01-07,95.17,NULL,-0.00722403,-0.00450805
874227,1997-01-08,94.48,NULL,-0.0145006,-0.00727659
874227,1997-01-09,95.34,NULL,0.00810915,0.00906128
874227,1997-01-10,95.34,NULL,0,0
874227,1997-01-13,95.43,NULL,-0.00177983,0.000943545
874227,1997-01-14,97.07,NULL,0.0197676,0.0170394
874227,1997-01-15,97.16,NULL,0.0279709,0.000926736
874227,1997-01-16,98.19,NULL,0.0294549,0.0105453
874227,1997-01-17,99.14,NULL,0.0390835,0.00962862
874227,1997-01-20,99.91,NULL,0.0458768,0.00773679
874227,1997-01-21,99.91,NULL,0.0288374,0
874227,1997-01-22,100.26,NULL,0.0314077,0.00349703
874227,1997-01-23,99.74,NULL,0.0156624,-0.00520001
874227,1997-01-24,98.53,NULL,-0.00617192,-0.0122057
874227,1997-01-27,97.93,NULL,-0.0200168,-0.00610813
874227,1997-01-28,98.19,NULL,-0.0173654,0.00265144
874227,1997-01-29,100.17,NULL,-0.000898069,0.0199644
874227,1997-01-30,99.91,NULL,0.00170298,-0.00259896
874227,1997-01-31,99.57,NULL,0.0104998,-0.00340887
874227,1997-02-03,100.17,NULL,0.0226158,0.00600783
874227,1997-02-04,100.6,NULL,0.0242479,0.00428352
874227,1997-02-05,102.07,NULL,0.0187901,0.0145066
874227,1997-02-06,101.64,NULL,0.0171674,-0.00422169
874227,1997-02-07,103.19,NULL,0.035711,0.0151348
874227,1997-02-10,103.45,NULL,0.0322197,0.00251646
874227,1997-02-11,103.36,NULL,0.0270658,-0.000870364
874227,1997-02-12,104.66,NULL,0.0250581,0.012499
874227,1997-02-13,106.72,NULL,0.0487714,0.0194916
874227,1997-02-14,105,NULL,0.0173884,-0.0162482
874227,1997-02-17,105,NULL,0.0148719,0
874227,1997-02-18,103.28,NULL,-0.000774293,-0.0165166
874227,1997-02-19,103.97,NULL,-0.0066146,0.00665865
874227,1997-02-20,103.62,NULL,-0.0294782,-0.00337203
874227,1997-02-21,103.97,NULL,-0.00985795,0.00337203
874227,1997-02-24,103.71,NULL,-0.0123618,-0.00250385
874227,1997-02-25,104.22,NULL,0.0090603,0.00490551
874227,1997-02-26,103.62,NULL,-0.00337203,-0.00577369
874227,1997-02-27,103.02,NULL,-0.00580722,-0.00580722
874227,1997-02-28,102.41,NULL,-0.015118,-0.00593878
874227,1997-03-03,103.79,NULL,0.000771084,0.0133853
874227,1997-03-04,103.53,NULL,-0.00664262,-0.0025082
874227,1997-03-05,104.31,NULL,0.00663687,0.00750581
874227,1997-03-06,104.66,NULL,0.0157939,0.00334977
874227,1997-03-07,107.16,NULL,0.0453387,0.023606
874227,1997-03-10,106.64,NULL,0.027089,-0.00486437
874227,1997-03-11,107.16,NULL,0.0344616,0.00486437
874227,1997-03-12,107.5,NULL,0.0301236,0.0031678
874227,1997-03-13,105.78,NULL,0.0106445,-0.0161294
874227,1997-03-14,106.29,NULL,-0.00815184,0.00480974
874227,1997-03-17,104.83,NULL,-0.0171187,-0.0138312
874227,1997-03-18,104.4,NULL,-0.0260934,-0.00411031
874227,1997-03-19,106.47,NULL,-0.00962759,0.0196336
874227,1997-03-20,106.29,NULL,0.00480974,-0.00169205
874227,1997-03-21,107.76,NULL,0.0137353,0.0137353
874227,1997-03-24,106.9,NULL,0.0195538,-0.00801271
874227,1997-03-25,108.02,NULL,0.0340867,0.0104226
874227,1997-03-26,108.71,NULL,0.0208205,0.00636739
874227,1997-03-27,107.67,NULL,0.0128998,-0.00961279
874227,1997-03-28,107.67,NULL,-0.000835538,0
874227,1997-03-31,104.31,NULL,-0.0245266,-0.0317038
874227,1997-04-01,104.66,NULL,-0.0315994,0.00334977
874227,1997-04-02,103.88,NULL,-0.0454474,-0.00748061
874227,1997-04-03,103.71,NULL,-0.0374725,-0.00163784
874227,1997-04-04,105.52,NULL,-0.0201705,0.017302
874227,1997-04-07,108.62,NULL,0.0404883,0.028955
874227,1997-04-08,108.71,NULL,0.0379668,0.000828234
874227,1997-04-09,106.9,NULL,0.0286574,-0.01679
874227,1997-04-10,107.59,NULL,0.0367292,0.00643389
874227,1997-04-11,105.43,NULL,-0.000853283,-0.0202805
874227,1997-04-14,106.72,NULL,-0.017647,0.0121614
874227,1997-04-15,108.36,NULL,-0.00322477,0.0152504
874227,1997-04-16,108.62,NULL,0.0159617,0.00239654
874227,1997-04-17,108.97,NULL,0.0127449,0.00321706
874227,1997-04-18,109.05,NULL,0.0337593,0.000733878
874227,1997-04-21,108.55,NULL,0.0170023,-0.0045956
874227,1997-04-22,108.79,NULL,0.0039604,0.00220852
874227,1997-04-23,108.62,NULL,0,-0.00156387
874227,1997-04-24,108.36,NULL,-0.0056136,-0.00239654
874227,1997-04-25,108.62,NULL,-0.00395094,0.00239654
874227,1997-04-28,109.31,NULL,0.00697699,0.00633233
874227,1997-04-29,109.74,NULL,0.00869451,0.00392605
874227,1997-04-30,109.57,NULL,0.00870806,-0.00155032
874227,1997-05-01,108.62,NULL,0.00239654,-0.00870806
874227,1997-05-02,109.48,NULL,0.00788633,0.00788633
874227,1997-05-05,112.5,NULL,0.0287653,0.0272113
874227,1997-05-06,113.88,NULL,0.0370313,0.012192
